START,2022/03/27,11:11:26,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
379,DCV,02.8637,V,,,,,,,,
380,DCV,02.8684,V,,,,,,,,
381,DCV,02.8726,V,,,,,,,,
382,DCV,02.8774,V,,,,,,,,
383,DCV,02.8806,V,,,,,,,,
384,DCV,02.8835,V,,,,,,,,
385,DCV,02.8862,V,,,,,,,,
386,DCV,02.8892,V,,,,,,,,
387,DCV,02.8914,V,,,,,,,,
388,DCV,02.8926,V,,,,,,,,
389,DCV,02.8927,V,,,,,,,,
390,DCV,02.8921,V,,,,,,,,
391,DCV,02.8923,V,,,,,,,,
392,DCV,02.8927,V,,,,,,,,
393,DCV,02.8935,V,,,,,,,,
394,DCV,02.8940,V,,,,,,,,
395,DCV,02.8943,V,,,,,,,,
396,DCV,02.8947,V,,,,,,,,
397,DCV,02.8949,V,,,,,,,,
398,DCV,02.8957,V,,,,,,,,
399,DCV,02.8956,V,,,,,,,,
400,DCV,02.8964,V,,,,,,,,
401,DCV,02.8971,V,,,,,,,,
402,DCV,02.8978,V,,,,,,,,
403,DCV,02.8979,V,,,,,,,,
404,DCV,02.8970,V,,,,,,,,
405,DCV,02.8956,V,,,,,,,,
406,DCV,02.8946,V,,,,,,,,
407,DCV,02.8943,V,,,,,,,,
408,DCV,02.8942,V,,,,,,,,
409,DCV,02.8939,V,,,,,,,,
410,DCV,02.8932,V,,,,,,,,
411,DCV,02.8917,V,,,,,,,,
412,DCV,02.8905,V,,,,,,,,
413,DCV,02.8901,V,,,,,,,,
414,DCV,02.8900,V,,,,,,,,
415,DCV,02.8896,V,,,,,,,,
416,DCV,02.8891,V,,,,,,,,
417,DCV,02.8883,V,,,,,,,,
418,DCV,02.8867,V,,,,,,,,
419,DCV,02.8850,V,,,,,,,,
420,DCV,02.8826,V,,,,,,,,
421,DCV,02.8804,V,,,,,,,,
422,DCV,02.8765,V,,,,,,,,
423,DCV,02.8712,V,,,,,,,,
424,DCV,02.8655,V,,,,,,,,
425,DCV,02.8601,V,,,,,,,,
426,DCV,02.8560,V,,,,,,,,
427,DCV,02.8541,V,,,,,,,,
428,DCV,02.8554,V,,,,,,,,
429,DCV,02.8571,V,,,,,,,,
430,DCV,02.8563,V,,,,,,,,
431,DCV,02.8557,V,,,,,,,,
432,DCV,02.8532,V,,,,,,,,
433,DCV,02.8529,V,,,,,,,,
434,DCV,02.8532,V,,,,,,,,
435,DCV,02.8521,V,,,,,,,,
436,DCV,02.8507,V,,,,,,,,
437,DCV,02.8481,V,,,,,,,,
438,DCV,02.8450,V,,,,,,,,
439,DCV,02.8419,V,,,,,,,,
440,DCV,02.8399,V,,,,,,,,
441,DCV,02.8391,V,,,,,,,,
442,DCV,02.8384,V,,,,,,,,
443,DCV,02.8385,V,,,,,,,,
444,DCV,02.8398,V,,,,,,,,
445,DCV,02.8413,V,,,,,,,,
446,DCV,02.8439,V,,,,,,,,
447,DCV,02.8478,V,,,,,,,,
448,DCV,02.8512,V,,,,,,,,
449,DCV,02.8553,V,,,,,,,,
450,DCV,02.8592,V,,,,,,,,
451,DCV,02.8626,V,,,,,,,,
452,DCV,02.8653,V,,,,,,,,
453,DCV,02.8674,V,,,,,,,,
454,DCV,02.8693,V,,,,,,,,
455,DCV,02.8708,V,,,,,,,,
456,DCV,02.8716,V,,,,,,,,
457,DCV,02.8731,V,,,,,,,,
458,DCV,02.8755,V,,,,,,,,
459,DCV,02.8774,V,,,,,,,,
460,DCV,02.8782,V,,,,,,,,
461,DCV,02.8788,V,,,,,,,,
462,DCV,02.8791,V,,,,,,,,
463,DCV,02.8784,V,,,,,,,,
464,DCV,02.8790,V,,,,,,,,
465,DCV,02.8794,V,,,,,,,,
466,DCV,02.8795,V,,,,,,,,
467,DCV,02.8790,V,,,,,,,,
468,DCV,02.8792,V,,,,,,,,
469,DCV,02.8809,V,,,,,,,,
470,DCV,02.8820,V,,,,,,,,
471,DCV,02.8825,V,,,,,,,,
472,DCV,02.8833,V,,,,,,,,
473,DCV,02.8828,V,,,,,,,,
474,DCV,02.8817,V,,,,,,,,
475,DCV,02.8806,V,,,,,,,,
476,DCV,02.8798,V,,,,,,,,
477,DCV,02.8787,V,,,,,,,,
478,DCV,02.8782,V,,,,,,,,
479,DCV,02.8783,V,,,,,,,,
480,DCV,02.8780,V,,,,,,,,
481,DCV,02.8785,V,,,,,,,,
482,DCV,02.8797,V,,,,,,,,
483,DCV,02.8804,V,,,,,,,,
484,DCV,02.8800,V,,,,,,,,
485,DCV,02.8794,V,,,,,,,,
486,DCV,02.8770,V,,,,,,,,
487,DCV,02.8721,V,,,,,,,,
488,DCV,02.8670,V,,,,,,,,
489,DCV,02.8615,V,,,,,,,,
490,DCV,02.8559,V,,,,,,,,
491,DCV,02.8510,V,,,,,,,,
492,DCV,02.8512,V,,,,,,,,
493,DCV,02.8511,V,,,,,,,,
494,DCV,02.8502,V,,,,,,,,
495,DCV,02.8474,V,,,,,,,,
496,DCV,02.8457,V,,,,,,,,
497,DCV,02.8440,V,,,,,,,,
498,DCV,02.8408,V,,,,,,,,
499,DCV,02.8378,V,,,,,,,,
500,DCV,02.8360,V,,,,,,,,
501,DCV,02.8344,V,,,,,,,,
502,DCV,02.8349,V,,,,,,,,
503,DCV,02.8379,V,,,,,,,,
504,DCV,02.8422,V,,,,,,,,
505,DCV,02.8475,V,,,,,,,,
506,DCV,02.8537,V,,,,,,,,
507,DCV,02.8599,V,,,,,,,,
508,DCV,02.8649,V,,,,,,,,
509,DCV,02.8700,V,,,,,,,,
510,DCV,02.8736,V,,,,,,,,
511,DCV,02.8758,V,,,,,,,,
512,DCV,02.8781,V,,,,,,,,
513,DCV,02.8795,V,,,,,,,,
514,DCV,02.8817,V,,,,,,,,
515,DCV,02.8855,V,,,,,,,,
516,DCV,02.8889,V,,,,,,,,
517,DCV,02.8918,V,,,,,,,,
518,DCV,02.8945,V,,,,,,,,
519,DCV,02.8961,V,,,,,,,,
520,DCV,02.8967,V,,,,,,,,
521,DCV,02.8976,V,,,,,,,,
522,DCV,02.8973,V,,,,,,,,
523,DCV,02.8958,V,,,,,,,,
524,DCV,02.8936,V,,,,,,,,
525,DCV,02.8908,V,,,,,,,,
526,DCV,02.8859,V,,,,,,,,
527,DCV,02.8803,V,,,,,,,,
528,DCV,02.8749,V,,,,,,,,
529,DCV,02.8699,V,,,,,,,,
530,DCV,02.8649,V,,,,,,,,
531,DCV,02.8598,V,,,,,,,,
532,DCV,02.8549,V,,,,,,,,
533,DCV,02.8505,V,,,,,,,,
534,DCV,02.8461,V,,,,,,,,
535,DCV,02.8424,V,,,,,,,,
536,DCV,02.8391,V,,,,,,,,
537,DCV,02.8360,V,,,,,,,,
538,DCV,02.8346,V,,,,,,,,
539,DCV,02.8338,V,,,,,,,,
540,DCV,02.8327,V,,,,,,,,
541,DCV,02.8331,V,,,,,,,,
542,DCV,02.8326,V,,,,,,,,
543,DCV,02.8311,V,,,,,,,,
544,DCV,02.8291,V,,,,,,,,
545,DCV,02.8274,V,,,,,,,,
546,DCV,02.8259,V,,,,,,,,
