START,2022/02/27,14:01:04,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
300,DCV,01.9785,V,,,,,,,,
301,DCV,01.9779,V,,,,,,,,
302,DCV,01.9773,V,,,,,,,,
303,DCV,01.9768,V,,,,,,,,
304,DCV,01.9761,V,,,,,,,,
305,DCV,01.9754,V,,,,,,,,
306,DCV,01.9749,V,,,,,,,,
307,DCV,01.9744,V,,,,,,,,
308,DCV,01.9738,V,,,,,,,,
309,DCV,01.9732,V,,,,,,,,
310,DCV,01.9727,V,,,,,,,,
311,DCV,01.9720,V,,,,,,,,
312,DCV,01.9714,V,,,,,,,,
313,DCV,01.9708,V,,,,,,,,
314,DCV,01.9704,V,,,,,,,,
315,DCV,01.9697,V,,,,,,,,
316,DCV,01.9691,V,,,,,,,,
317,DCV,01.9684,V,,,,,,,,
318,DCV,01.9681,V,,,,,,,,
319,DCV,01.9675,V,,,,,,,,
320,DCV,01.9667,V,,,,,,,,
321,DCV,01.9662,V,,,,,,,,
322,DCV,01.9656,V,,,,,,,,
323,DCV,01.9652,V,,,,,,,,
324,DCV,01.9646,V,,,,,,,,
325,DCV,01.9641,V,,,,,,,,
326,DCV,01.9633,V,,,,,,,,
327,DCV,01.9629,V,,,,,,,,
328,DCV,01.9623,V,,,,,,,,
329,DCV,01.9617,V,,,,,,,,
330,DCV,01.9612,V,,,,,,,,
331,DCV,01.9607,V,,,,,,,,
332,DCV,01.9601,V,,,,,,,,
333,DCV,01.9594,V,,,,,,,,
334,DCV,01.9590,V,,,,,,,,
335,DCV,01.9585,V,,,,,,,,
336,DCV,01.9578,V,,,,,,,,
337,DCV,01.9574,V,,,,,,,,
338,DCV,01.9567,V,,,,,,,,
339,DCV,01.9562,V,,,,,,,,
340,DCV,01.9557,V,,,,,,,,
341,DCV,01.9550,V,,,,,,,,
342,DCV,01.9548,V,,,,,,,,
343,DCV,01.9540,V,,,,,,,,
344,DCV,01.9536,V,,,,,,,,
345,DCV,01.9530,V,,,,,,,,
346,DCV,01.9523,V,,,,,,,,
347,DCV,01.9518,V,,,,,,,,
348,DCV,01.9514,V,,,,,,,,
349,DCV,01.9507,V,,,,,,,,
350,DCV,01.9502,V,,,,,,,,
351,DCV,01.9498,V,,,,,,,,
352,DCV,01.9492,V,,,,,,,,
353,DCV,01.9486,V,,,,,,,,
354,DCV,01.9481,V,,,,,,,,
355,DCV,01.9476,V,,,,,,,,
356,DCV,01.9470,V,,,,,,,,
357,DCV,01.9465,V,,,,,,,,
358,DCV,01.9460,V,,,,,,,,
359,DCV,01.9455,V,,,,,,,,
360,DCV,01.9449,V,,,,,,,,
361,DCV,01.9445,V,,,,,,,,
362,DCV,01.9438,V,,,,,,,,
363,DCV,01.9434,V,,,,,,,,
364,DCV,01.9429,V,,,,,,,,
365,DCV,01.9422,V,,,,,,,,
366,DCV,01.9418,V,,,,,,,,
367,DCV,01.9412,V,,,,,,,,
368,DCV,01.9408,V,,,,,,,,
369,DCV,01.9403,V,,,,,,,,
370,DCV,01.9399,V,,,,,,,,
371,DCV,01.9392,V,,,,,,,,
372,DCV,01.9387,V,,,,,,,,
373,DCV,01.9381,V,,,,,,,,
374,DCV,01.9376,V,,,,,,,,
375,DCV,01.9372,V,,,,,,,,
376,DCV,01.9368,V,,,,,,,,
