START,2022/02/25,11:26:21,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
557,DCV,01.8063,V,,,,,,,,
558,DCV,01.8059,V,,,,,,,,
559,DCV,01.8054,V,,,,,,,,
560,DCV,01.8053,V,,,,,,,,
561,DCV,01.8048,V,,,,,,,,
562,DCV,01.8041,V,,,,,,,,
563,DCV,01.8041,V,,,,,,,,
564,DCV,01.8035,V,,,,,,,,
565,DCV,01.8032,V,,,,,,,,
566,DCV,01.8026,V,,,,,,,,
567,DCV,01.8023,V,,,,,,,,
568,DCV,01.8018,V,,,,,,,,
569,DCV,01.8015,V,,,,,,,,
570,DCV,01.8011,V,,,,,,,,
571,DCV,01.8007,V,,,,,,,,
572,DCV,01.8003,V,,,,,,,,
573,DCV,01.7999,V,,,,,,,,
574,DCV,01.7996,V,,,,,,,,
575,DCV,01.7992,V,,,,,,,,
576,DCV,01.7986,V,,,,,,,,
577,DCV,01.7981,V,,,,,,,,
578,DCV,01.7981,V,,,,,,,,
579,DCV,01.7977,V,,,,,,,,
580,DCV,01.7972,V,,,,,,,,
581,DCV,01.7969,V,,,,,,,,
582,DCV,01.7964,V,,,,,,,,
583,DCV,01.7962,V,,,,,,,,
584,DCV,01.7956,V,,,,,,,,
585,DCV,01.7953,V,,,,,,,,
586,DCV,01.7949,V,,,,,,,,
587,DCV,01.7944,V,,,,,,,,
588,DCV,01.7941,V,,,,,,,,
589,DCV,01.7937,V,,,,,,,,
590,DCV,01.7933,V,,,,,,,,
591,DCV,01.7930,V,,,,,,,,
592,DCV,01.7924,V,,,,,,,,
593,DCV,01.7921,V,,,,,,,,
594,DCV,01.7915,V,,,,,,,,
595,DCV,01.7913,V,,,,,,,,
596,DCV,01.7910,V,,,,,,,,
597,DCV,01.7905,V,,,,,,,,
598,DCV,01.7902,V,,,,,,,,
599,DCV,01.7896,V,,,,,,,,
600,DCV,01.7894,V,,,,,,,,
601,DCV,01.7891,V,,,,,,,,
602,DCV,01.7885,V,,,,,,,,
603,DCV,01.7882,V,,,,,,,,
604,DCV,01.7878,V,,,,,,,,
605,DCV,01.7875,V,,,,,,,,
606,DCV,01.7870,V,,,,,,,,
607,DCV,01.7866,V,,,,,,,,
608,DCV,01.7864,V,,,,,,,,
609,DCV,01.7859,V,,,,,,,,
610,DCV,01.7855,V,,,,,,,,
611,DCV,01.7849,V,,,,,,,,
612,DCV,01.7848,V,,,,,,,,
613,DCV,01.7844,V,,,,,,,,
614,DCV,01.7840,V,,,,,,,,
615,DCV,01.7834,V,,,,,,,,
616,DCV,01.7833,V,,,,,,,,
617,DCV,01.7828,V,,,,,,,,
618,DCV,01.7825,V,,,,,,,,
619,DCV,01.7822,V,,,,,,,,
620,DCV,01.7819,V,,,,,,,,
621,DCV,01.7815,V,,,,,,,,
622,DCV,01.7811,V,,,,,,,,
623,DCV,01.7808,V,,,,,,,,
624,DCV,01.7802,V,,,,,,,,
625,DCV,01.7800,V,,,,,,,,
626,DCV,01.7795,V,,,,,,,,
627,DCV,01.7794,V,,,,,,,,
628,DCV,01.7787,V,,,,,,,,
629,DCV,01.7786,V,,,,,,,,
630,DCV,01.7780,V,,,,,,,,
631,DCV,01.7777,V,,,,,,,,
632,DCV,01.7775,V,,,,,,,,
633,DCV,01.7769,V,,,,,,,,
634,DCV,01.7764,V,,,,,,,,
635,DCV,01.7763,V,,,,,,,,
636,DCV,01.7758,V,,,,,,,,
637,DCV,01.7756,V,,,,,,,,
638,DCV,01.7750,V,,,,,,,,
639,DCV,01.7748,V,,,,,,,,
640,DCV,01.7746,V,,,,,,,,
641,DCV,01.7740,V,,,,,,,,
