START,2022/04/10,08:50:04,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
363,DCV,02.5023,V,,,,,,,,
364,DCV,02.5014,V,,,,,,,,
365,DCV,02.5002,V,,,,,,,,
366,DCV,02.4992,V,,,,,,,,
367,DCV,02.4980,V,,,,,,,,
368,DCV,02.4965,V,,,,,,,,
369,DCV,02.4950,V,,,,,,,,
370,DCV,02.4934,V,,,,,,,,
371,DCV,02.4918,V,,,,,,,,
372,DCV,02.4904,V,,,,,,,,
373,DCV,02.4894,V,,,,,,,,
374,DCV,02.4893,V,,,,,,,,
375,DCV,02.4883,V,,,,,,,,
376,DCV,02.4870,V,,,,,,,,
377,DCV,02.4863,V,,,,,,,,
378,DCV,02.4885,V,,,,,,,,
379,DCV,02.4913,V,,,,,,,,
380,DCV,02.4951,V,,,,,,,,
381,DCV,02.4981,V,,,,,,,,
382,DCV,02.5000,V,,,,,,,,
383,DCV,02.5018,V,,,,,,,,
384,DCV,02.5025,V,,,,,,,,
385,DCV,02.5012,V,,,,,,,,
386,DCV,02.5004,V,,,,,,,,
387,DCV,02.5002,V,,,,,,,,
388,DCV,02.4994,V,,,,,,,,
389,DCV,02.4986,V,,,,,,,,
390,DCV,02.4976,V,,,,,,,,
391,DCV,02.4964,V,,,,,,,,
392,DCV,02.4951,V,,,,,,,,
393,DCV,02.4946,V,,,,,,,,
394,DCV,02.4960,V,,,,,,,,
395,DCV,02.4958,V,,,,,,,,
396,DCV,02.4961,V,,,,,,,,
397,DCV,02.4967,V,,,,,,,,
398,DCV,02.4958,V,,,,,,,,
399,DCV,02.4946,V,,,,,,,,
400,DCV,02.4931,V,,,,,,,,
401,DCV,02.4917,V,,,,,,,,
402,DCV,02.4905,V,,,,,,,,
403,DCV,02.4906,V,,,,,,,,
404,DCV,02.4957,V,,,,,,,,
405,DCV,02.5024,V,,,,,,,,
406,DCV,02.5078,V,,,,,,,,
407,DCV,02.5102,V,,,,,,,,
408,DCV,02.5112,V,,,,,,,,
409,DCV,02.5100,V,,,,,,,,
410,DCV,02.5084,V,,,,,,,,
411,DCV,02.5069,V,,,,,,,,
412,DCV,02.5055,V,,,,,,,,
413,DCV,02.5041,V,,,,,,,,
414,DCV,02.5058,V,,,,,,,,
415,DCV,02.5109,V,,,,,,,,
416,DCV,02.5149,V,,,,,,,,
417,DCV,02.5169,V,,,,,,,,
418,DCV,02.5202,V,,,,,,,,
419,DCV,02.5223,V,,,,,,,,
420,DCV,02.5209,V,,,,,,,,
421,DCV,02.5194,V,,,,,,,,
422,DCV,02.5179,V,,,,,,,,
423,DCV,02.5164,V,,,,,,,,
424,DCV,02.5157,V,,,,,,,,
425,DCV,02.5178,V,,,,,,,,
426,DCV,02.5204,V,,,,,,,,
427,DCV,02.5224,V,,,,,,,,
428,DCV,02.5241,V,,,,,,,,
429,DCV,02.5241,V,,,,,,,,
430,DCV,02.5228,V,,,,,,,,
431,DCV,02.5211,V,,,,,,,,
432,DCV,02.5195,V,,,,,,,,
433,DCV,02.5179,V,,,,,,,,
434,DCV,02.5164,V,,,,,,,,
435,DCV,02.5148,V,,,,,,,,
436,DCV,02.5146,V,,,,,,,,
437,DCV,02.5181,V,,,,,,,,
438,DCV,02.5207,V,,,,,,,,
439,DCV,02.5229,V,,,,,,,,
440,DCV,02.5251,V,,,,,,,,
441,DCV,02.5268,V,,,,,,,,
442,DCV,02.5283,V,,,,,,,,
