START,2022/03/01,12:59:08,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
424,DCV,02.2601,V,,,,,,,,
425,DCV,02.2597,V,,,,,,,,
426,DCV,02.2597,V,,,,,,,,
427,DCV,02.2595,V,,,,,,,,
428,DCV,02.2595,V,,,,,,,,
429,DCV,02.2593,V,,,,,,,,
430,DCV,02.2592,V,,,,,,,,
431,DCV,02.2590,V,,,,,,,,
432,DCV,02.2589,V,,,,,,,,
433,DCV,02.2588,V,,,,,,,,
434,DCV,02.2587,V,,,,,,,,
435,DCV,02.2586,V,,,,,,,,
436,DCV,02.2584,V,,,,,,,,
437,DCV,02.2582,V,,,,,,,,
438,DCV,02.2581,V,,,,,,,,
439,DCV,02.2580,V,,,,,,,,
440,DCV,02.2579,V,,,,,,,,
441,DCV,02.2578,V,,,,,,,,
442,DCV,02.2576,V,,,,,,,,
443,DCV,02.2575,V,,,,,,,,
444,DCV,02.2574,V,,,,,,,,
445,DCV,02.2573,V,,,,,,,,
446,DCV,02.2571,V,,,,,,,,
447,DCV,02.2571,V,,,,,,,,
448,DCV,02.2570,V,,,,,,,,
449,DCV,02.2567,V,,,,,,,,
450,DCV,02.2566,V,,,,,,,,
451,DCV,02.2565,V,,,,,,,,
452,DCV,02.2564,V,,,,,,,,
453,DCV,02.2562,V,,,,,,,,
454,DCV,02.2560,V,,,,,,,,
455,DCV,02.2560,V,,,,,,,,
456,DCV,02.2559,V,,,,,,,,
457,DCV,02.2558,V,,,,,,,,
458,DCV,02.2556,V,,,,,,,,
459,DCV,02.2555,V,,,,,,,,
460,DCV,02.2554,V,,,,,,,,
461,DCV,02.2551,V,,,,,,,,
462,DCV,02.2551,V,,,,,,,,
463,DCV,02.2550,V,,,,,,,,
464,DCV,02.2548,V,,,,,,,,
465,DCV,02.2547,V,,,,,,,,
466,DCV,02.2545,V,,,,,,,,
467,DCV,02.2545,V,,,,,,,,
468,DCV,02.2543,V,,,,,,,,
469,DCV,02.2543,V,,,,,,,,
470,DCV,02.2541,V,,,,,,,,
471,DCV,02.2540,V,,,,,,,,
472,DCV,02.2539,V,,,,,,,,
473,DCV,02.2537,V,,,,,,,,
474,DCV,02.2535,V,,,,,,,,
475,DCV,02.2535,V,,,,,,,,
476,DCV,02.2533,V,,,,,,,,
477,DCV,02.2533,V,,,,,,,,
478,DCV,02.2531,V,,,,,,,,
479,DCV,02.2529,V,,,,,,,,
480,DCV,02.2529,V,,,,,,,,
481,DCV,02.2527,V,,,,,,,,
482,DCV,02.2526,V,,,,,,,,
483,DCV,02.2524,V,,,,,,,,
484,DCV,02.2524,V,,,,,,,,
485,DCV,02.2522,V,,,,,,,,
486,DCV,02.2521,V,,,,,,,,
487,DCV,02.2519,V,,,,,,,,
488,DCV,02.2519,V,,,,,,,,
489,DCV,02.2518,V,,,,,,,,
490,DCV,02.2516,V,,,,,,,,
491,DCV,02.2514,V,,,,,,,,
492,DCV,02.2514,V,,,,,,,,
493,DCV,02.2512,V,,,,,,,,
494,DCV,02.2511,V,,,,,,,,
495,DCV,02.2510,V,,,,,,,,
496,DCV,02.2509,V,,,,,,,,
497,DCV,02.2509,V,,,,,,,,
498,DCV,02.2506,V,,,,,,,,
499,DCV,02.2505,V,,,,,,,,
500,DCV,02.2504,V,,,,,,,,
501,DCV,02.2503,V,,,,,,,,
502,DCV,02.2502,V,,,,,,,,
503,DCV,02.2501,V,,,,,,,,
504,DCV,02.2500,V,,,,,,,,
505,DCV,02.2498,V,,,,,,,,
506,DCV,02.2497,V,,,,,,,,
507,DCV,02.2494,V,,,,,,,,
508,DCV,02.2494,V,,,,,,,,
509,DCV,02.2493,V,,,,,,,,
510,DCV,02.2492,V,,,,,,,,
511,DCV,02.2491,V,,,,,,,,
512,DCV,02.2490,V,,,,,,,,
513,DCV,02.2489,V,,,,,,,,
514,DCV,02.2488,V,,,,,,,,
515,DCV,02.2486,V,,,,,,,,
516,DCV,02.2484,V,,,,,,,,
517,DCV,02.2483,V,,,,,,,,
518,DCV,02.2482,V,,,,,,,,
519,DCV,02.2481,V,,,,,,,,
520,DCV,02.2480,V,,,,,,,,
521,DCV,02.2478,V,,,,,,,,
522,DCV,02.2478,V,,,,,,,,
523,DCV,02.2477,V,,,,,,,,
524,DCV,02.2475,V,,,,,,,,
525,DCV,02.2474,V,,,,,,,,
526,DCV,02.2472,V,,,,,,,,
527,DCV,02.2470,V,,,,,,,,
528,DCV,02.2470,V,,,,,,,,
529,DCV,02.2470,V,,,,,,,,
530,DCV,02.2469,V,,,,,,,,
531,DCV,02.2467,V,,,,,,,,
532,DCV,02.2465,V,,,,,,,,
533,DCV,02.2465,V,,,,,,,,
534,DCV,02.2464,V,,,,,,,,
535,DCV,02.2461,V,,,,,,,,
536,DCV,02.2461,V,,,,,,,,
537,DCV,02.2460,V,,,,,,,,
538,DCV,02.2460,V,,,,,,,,
539,DCV,02.2459,V,,,,,,,,
540,DCV,02.2457,V,,,,,,,,
541,DCV,02.2456,V,,,,,,,,
542,DCV,02.2455,V,,,,,,,,
543,DCV,02.2453,V,,,,,,,,
544,DCV,02.2453,V,,,,,,,,
545,DCV,02.2451,V,,,,,,,,
546,DCV,02.2451,V,,,,,,,,
547,DCV,02.2449,V,,,,,,,,
548,DCV,02.2448,V,,,,,,,,
549,DCV,02.2446,V,,,,,,,,
550,DCV,02.2445,V,,,,,,,,
551,DCV,02.2444,V,,,,,,,,
552,DCV,02.2443,V,,,,,,,,
553,DCV,02.2441,V,,,,,,,,
554,DCV,02.2440,V,,,,,,,,
555,DCV,02.2440,V,,,,,,,,
556,DCV,02.2438,V,,,,,,,,
557,DCV,02.2438,V,,,,,,,,
558,DCV,02.2436,V,,,,,,,,
559,DCV,02.2435,V,,,,,,,,
560,DCV,02.2435,V,,,,,,,,
561,DCV,02.2433,V,,,,,,,,
562,DCV,02.2433,V,,,,,,,,
563,DCV,02.2431,V,,,,,,,,
564,DCV,02.2428,V,,,,,,,,
565,DCV,02.2428,V,,,,,,,,
566,DCV,02.2428,V,,,,,,,,
567,DCV,02.2426,V,,,,,,,,
568,DCV,02.2426,V,,,,,,,,
569,DCV,02.2424,V,,,,,,,,
570,DCV,02.2423,V,,,,,,,,
571,DCV,02.2422,V,,,,,,,,
572,DCV,02.2421,V,,,,,,,,
573,DCV,02.2419,V,,,,,,,,
574,DCV,02.2419,V,,,,,,,,
575,DCV,02.2418,V,,,,,,,,
576,DCV,02.2416,V,,,,,,,,
577,DCV,02.2415,V,,,,,,,,
578,DCV,02.2414,V,,,,,,,,
579,DCV,02.2413,V,,,,,,,,
580,DCV,02.2411,V,,,,,,,,
581,DCV,02.2410,V,,,,,,,,
582,DCV,02.2409,V,,,,,,,,
583,DCV,02.2408,V,,,,,,,,
584,DCV,02.2407,V,,,,,,,,
585,DCV,02.2406,V,,,,,,,,
586,DCV,02.2405,V,,,,,,,,
587,DCV,02.2404,V,,,,,,,,
588,DCV,02.2403,V,,,,,,,,
589,DCV,02.2401,V,,,,,,,,
590,DCV,02.2401,V,,,,,,,,
591,DCV,02.2400,V,,,,,,,,
592,DCV,02.2400,V,,,,,,,,
593,DCV,02.2398,V,,,,,,,,
594,DCV,02.2396,V,,,,,,,,
595,DCV,02.2395,V,,,,,,,,
596,DCV,02.2393,V,,,,,,,,
597,DCV,02.2393,V,,,,,,,,
598,DCV,02.2391,V,,,,,,,,
599,DCV,02.2391,V,,,,,,,,
600,DCV,02.2389,V,,,,,,,,
601,DCV,02.2389,V,,,,,,,,
602,DCV,02.2388,V,,,,,,,,
603,DCV,02.2386,V,,,,,,,,
604,DCV,02.2385,V,,,,,,,,
605,DCV,02.2385,V,,,,,,,,
606,DCV,02.2383,V,,,,,,,,
607,DCV,02.2381,V,,,,,,,,
608,DCV,02.2381,V,,,,,,,,
609,DCV,02.2379,V,,,,,,,,
610,DCV,02.2379,V,,,,,,,,
611,DCV,02.2378,V,,,,,,,,
612,DCV,02.2375,V,,,,,,,,
613,DCV,02.2375,V,,,,,,,,
614,DCV,02.2374,V,,,,,,,,
615,DCV,02.2374,V,,,,,,,,
616,DCV,02.2373,V,,,,,,,,
617,DCV,02.2371,V,,,,,,,,
618,DCV,02.2370,V,,,,,,,,
619,DCV,02.2369,V,,,,,,,,
620,DCV,02.2367,V,,,,,,,,
621,DCV,02.2368,V,,,,,,,,
622,DCV,02.2366,V,,,,,,,,
623,DCV,02.2365,V,,,,,,,,
624,DCV,02.2364,V,,,,,,,,
625,DCV,02.2363,V,,,,,,,,
626,DCV,02.2361,V,,,,,,,,
627,DCV,02.2360,V,,,,,,,,
628,DCV,02.2360,V,,,,,,,,
629,DCV,02.2358,V,,,,,,,,
630,DCV,02.2357,V,,,,,,,,
631,DCV,02.2356,V,,,,,,,,
632,DCV,02.2355,V,,,,,,,,
633,DCV,02.2354,V,,,,,,,,
634,DCV,02.2353,V,,,,,,,,
635,DCV,02.2352,V,,,,,,,,
636,DCV,02.2350,V,,,,,,,,
637,DCV,02.2349,V,,,,,,,,
638,DCV,02.2349,V,,,,,,,,
639,DCV,02.2348,V,,,,,,,,
640,DCV,02.2347,V,,,,,,,,
641,DCV,02.2345,V,,,,,,,,
